;company;company_id
41828;{'name': 'Ward Inc', 'catchPhrase': 'Phased optimizing protocol', 'bs': 'matrix cutting-edge channels'};19357.0
41829;{'name': 'Mckinney Ltd', 'catchPhrase': 'Multi-tiered impactful functionalities', 'bs': 'implement integrated synergies'};20639.0
41830;{'name': 'Morton-Williams', 'catchPhrase': 'Implemented client-driven definition', 'bs': 'scale collaborative functionalities'};14262.0
41832;{'name': 'Roberts, Obrien and Scott', 'catchPhrase': 'Total content-based hardware', 'bs': 'repurpose dot-com supply-chains'};6833.0
41833;{'name': 'Williamson, Page and Tate', 'catchPhrase': 'Multi-lateral dedicated product', 'bs': 'leverage 24/365 technologies'};6098.0
41836;{'name': 'Fletcher LLC', 'catchPhrase': 'Configurable responsive artificial intelligence', 'bs': 'redefine web-enabled web-readiness'};9086.0
41837;{'name': 'Guerrero PLC', 'catchPhrase': 'Assimilated static structure', 'bs': 'whiteboard rich relationships'};17585.0
41838;{'name': 'Myers-Price', 'catchPhrase': 'Centralized bandwidth-monitored data-warehouse', 'bs': 'aggregate granular initiatives'};24259.0
41840;{'name': 'Henderson-Cook', 'catchPhrase': 'Balanced multimedia capacity', 'bs': 'reinvent real-time web-readiness'};21796.0
41841;{'name': 'Payne-Schmidt', 'catchPhrase': 'Extended executive hardware', 'bs': 'grow user-centric bandwidth'};9388.0
41844;{'name': 'Baker-Greene', 'catchPhrase': 'Team-oriented zero-defect pricing structure', 'bs': 'incubate next-generation mindshare'};26099.0
41846;{'name': 'Anderson-Lopez', 'catchPhrase': 'Balanced leadingedge core', 'bs': 'exploit holistic e-services'};1223.0
41847;{'name': 'Parker, Taylor and Robertson', 'catchPhrase': 'Configurable radical artificial intelligence', 'bs': 'matrix integrated paradigms'};819.0
41849;{'name': 'Jordan, Daniel and Brown', 'catchPhrase': 'Object-based multi-tasking access', 'bs': 'syndicate impactful e-business'};23703.0
41850;{'name': 'Robinson, Hill and Henderson', 'catchPhrase': 'User-centric demand-driven website', 'bs': 'strategize cross-media models'};363.0
41853;{'name': 'Castro LLC', 'catchPhrase': 'Innovative executive artificial intelligence', 'bs': 'empower B2B ROI'};7283.0
41854;{'name': 'Marquez LLC', 'catchPhrase': 'Profit-focused responsive complexity', 'bs': 'reinvent synergistic metrics'};4607.0
41855;{'name': 'Lee, Jefferson and Davis', 'catchPhrase': 'Reverse-engineered 6thgeneration extranet', 'bs': 'productize enterprise action-items'};10459.0
41856;{'name': 'Orozco-Wilson', 'catchPhrase': 'Customizable modular policy', 'bs': 'envisioneer 24/365 experiences'};16453.0
41858;{'name': 'Fields Inc', 'catchPhrase': 'Reactive secondary knowledge user', 'bs': 'visualize one-to-one synergies'};6921.0
41859;{'name': 'Liu LLC', 'catchPhrase': 'Persistent discrete throughput', 'bs': 'exploit B2C schemas'};8217.0
41861;{'name': 'Butler-Smith', 'catchPhrase': 'Polarized actuating moderator', 'bs': 'transition intuitive metrics'};12626.0
41864;{'name': 'Duran-Forbes', 'catchPhrase': 'Up-sized local system engine', 'bs': 'enable enterprise synergies'};6329.0
41865;{'name': 'Diaz-Anderson', 'catchPhrase': 'Profound encompassing Internet solution', 'bs': 'scale seamless metrics'};21062.0
41867;{'name': 'Martinez, Martin and Ware', 'catchPhrase': 'Face-to-face systematic analyzer', 'bs': 'evolve vertical metrics'};21800.0
41872;{'name': 'Turner-Bautista', 'catchPhrase': 'Assimilated client-driven archive', 'bs': 'deploy bleeding-edge convergence'};1124.0
41875;{'name': 'Torres PLC', 'catchPhrase': 'Optional value-added archive', 'bs': 'productize transparent channels'};8904.0
41877;{'name': 'Stevens-Moran', 'catchPhrase': 'Ameliorated client-driven Graphic Interface', 'bs': 'extend real-time users'};4836.0
41878;{'name': 'Williams-Brown', 'catchPhrase': 'Pre-emptive explicit pricing structure', 'bs': 'utilize robust vortals'};999.0
41880;{'name': 'Eaton, Wood and Carroll', 'catchPhrase': 'Digitized 24hour circuit', 'bs': 'revolutionize efficient mindshare'};20425.0
41881;{'name': 'Andrews PLC', 'catchPhrase': 'Customer-focused asynchronous interface', 'bs': 'implement out-of-the-box ROI'};17654.0
41882;{'name': 'Hoffman Inc', 'catchPhrase': 'Diverse impactful success', 'bs': 'monetize leading-edge supply-chains'};15390.0
41883;{'name': 'Rogers-Smith', 'catchPhrase': 'Organized system-worthy archive', 'bs': 'disintermediate virtual e-services'};2409.0
41884;{'name': 'Davis LLC', 'catchPhrase': 'Intuitive maximized middleware', 'bs': 'drive magnetic experiences'};23581.0
41885;{'name': 'Kelly Inc', 'catchPhrase': 'Monitored content-based open system', 'bs': 'strategize 24/7 architectures'};21583.0
41886;{'name': 'Benson LLC', 'catchPhrase': 'Function-based hybrid software', 'bs': 'utilize leading-edge channels'};24140.0
41888;{'name': 'Hawkins, Haynes and Rush', 'catchPhrase': 'Reverse-engineered mission-critical time-frame', 'bs': 'innovate wireless schemas'};6563.0
41889;{'name': 'Nelson PLC', 'catchPhrase': 'Persistent non-volatile open architecture', 'bs': 'syndicate extensible applications'};17544.0
41890;{'name': 'Freeman, Livingston and Walls', 'catchPhrase': 'Streamlined coherent archive', 'bs': 'repurpose world-class action-items'};18967.0
41892;{'name': 'Cole, Johnson and Shea', 'catchPhrase': 'Networked maximized model', 'bs': 'deliver bricks-and-clicks infrastructures'};13411.0
41895;{'name': 'Norman, Hall and Johnson', 'catchPhrase': 'Seamless radical website', 'bs': 'brand virtual content'};15380.0
41896;{'name': 'Cline and Sons', 'catchPhrase': 'Implemented homogeneous Graphical User Interface', 'bs': 'monetize distributed models'};7612.0
41899;{'name': 'Adams and Sons', 'catchPhrase': 'Intuitive responsive knowledge user', 'bs': 'iterate impactful mindshare'};24857.0
41900;{'name': 'Patton-Jones', 'catchPhrase': 'Upgradable reciprocal customer loyalty', 'bs': 'iterate granular interfaces'};21976.0
41901;{'name': 'Burns-Gonzalez', 'catchPhrase': 'Programmable intangible methodology', 'bs': 'exploit dot-com metrics'};19588.0
41902;{'name': 'West-Hanna', 'catchPhrase': 'Versatile cohesive knowledge user', 'bs': 'seize B2B synergies'};23511.0
41903;{'name': 'Henson, Powers and Stewart', 'catchPhrase': 'Face-to-face optimal definition', 'bs': 'transition cross-platform eyeballs'};18483.0
41904;{'name': 'Munoz-Robinson', 'catchPhrase': 'Polarized national artificial intelligence', 'bs': 'deploy scalable supply-chains'};7867.0
41905;{'name': 'Snyder-Davila', 'catchPhrase': 'Polarized user-facing info-mediaries', 'bs': 'exploit synergistic paradigms'};23176.0
41909;{'name': 'Johnston-Lee', 'catchPhrase': 'Reverse-engineered modular concept', 'bs': 'e-enable impactful e-services'};25750.0
41910;{'name': 'Reed, Campbell and Robinson', 'catchPhrase': 'Diverse 3rdgeneration open system', 'bs': 'benchmark 24/365 infrastructures'};8235.0
41912;{'name': 'Hoffman-Leblanc', 'catchPhrase': 'Future-proofed clear-thinking product', 'bs': 'enhance holistic portals'};17187.0
41914;{'name': 'Mccullough, Payne and Velazquez', 'catchPhrase': 'Open-source needs-based project', 'bs': 'deliver global communities'};13531.0
41915;{'name': 'Ferguson-Watkins', 'catchPhrase': 'Reverse-engineered cohesive access', 'bs': 'scale killer models'};15158.0
41916;{'name': 'Morrow, Davis and Sampson', 'catchPhrase': 'Realigned multimedia synergy', 'bs': 'synergize impactful content'};15100.0
41917;{'name': 'Kerr-Lewis', 'catchPhrase': 'Proactive dedicated Local Area Network', 'bs': 'visualize synergistic niches'};16140.0
41918;{'name': 'Hawkins, Nelson and Hodges', 'catchPhrase': 'Expanded even-keeled intranet', 'bs': 'unleash impactful portals'};540.0
41919;{'name': 'Payne-Terry', 'catchPhrase': 'Switchable 24hour product', 'bs': 'syndicate innovative ROI'};207.0
41920;{'name': 'Barber Group', 'catchPhrase': 'Integrated explicit structure', 'bs': 'deploy global platforms'};565.0
41921;{'name': 'Mitchell, Barnes and Houston', 'catchPhrase': 'User-friendly actuating database', 'bs': 'disintermediate interactive web services'};336.0
41923;{'name': 'Osborne, Weaver and Peters', 'catchPhrase': 'Integrated tangible Internet solution', 'bs': 'orchestrate B2C communities'};18673.0
41924;{'name': 'Gill, Cruz and Weaver', 'catchPhrase': 'Enterprise-wide static moratorium', 'bs': 'harness killer systems'};21472.0
41927;{'name': 'Hernandez-Petersen', 'catchPhrase': 'Fully-configurable discrete strategy', 'bs': 'innovate revolutionary partnerships'};21263.0
41928;{'name': 'Walters, Gonzalez and Navarro', 'catchPhrase': 'Open-architected systemic array', 'bs': 'innovate leading-edge platforms'};12265.0
41929;{'name': 'Price PLC', 'catchPhrase': 'Diverse optimizing architecture', 'bs': 'generate 24/365 communities'};12903.0
41930;{'name': 'Stone, Anderson and Rojas', 'catchPhrase': 'Cross-platform real-time benchmark', 'bs': 'envisioneer B2B models'};29.0
41932;{'name': 'Jones Ltd', 'catchPhrase': 'Synchronized solution-oriented support', 'bs': 'transform front-end web-readiness'};7891.0
41933;{'name': 'Sanders-Williams', 'catchPhrase': 'Phased 5thgeneration flexibility', 'bs': 'strategize B2C users'};399.0
41936;{'name': 'Thomas, Thompson and Diaz', 'catchPhrase': 'Organized actuating neural-net', 'bs': 'embrace cutting-edge methodologies'};11283.0
41938;{'name': 'Moran and Sons', 'catchPhrase': 'Ameliorated analyzing data-warehouse', 'bs': 'enable best-of-breed bandwidth'};19726.0
41940;{'name': 'Brown-Byrd', 'catchPhrase': 'Digitized contextually-based project', 'bs': 'visualize strategic eyeballs'};15466.0
41941;{'name': 'Anderson, Jones and Boyle', 'catchPhrase': 'Streamlined composite support', 'bs': 'synthesize value-added methodologies'};22873.0
41943;{'name': 'Patel and Sons', 'catchPhrase': 'Configurable contextually-based throughput', 'bs': 'deliver global portals'};7888.0
41945;{'name': 'Oconnor Group', 'catchPhrase': 'Phased local info-mediaries', 'bs': 'repurpose enterprise e-tailers'};5117.0
41946;{'name': 'Crawford-Morales', 'catchPhrase': 'Synergistic static orchestration', 'bs': 'enable visionary infrastructures'};4467.0
41952;{'name': 'Wright-Fisher', 'catchPhrase': 'Switchable bottom-line flexibility', 'bs': 'synthesize virtual initiatives'};24202.0
41953;{'name': 'Collins Group', 'catchPhrase': 'Assimilated impactful data-warehouse', 'bs': 'expedite frictionless infrastructures'};12326.0
41954;{'name': 'Marshall, Hall and Clayton', 'catchPhrase': 'Networked interactive model', 'bs': 're-intermediate 24/365 eyeballs'};19782.0
41955;{'name': 'Rivera PLC', 'catchPhrase': 'Configurable motivating methodology', 'bs': 'transition distributed convergence'};12649.0
41956;{'name': 'Ford Group', 'catchPhrase': 'Multi-channeled value-added capability', 'bs': 'integrate turn-key applications'};4670.0
41958;{'name': 'Mendoza, Wallace and Little', 'catchPhrase': 'Synergized maximized moratorium', 'bs': 'whiteboard compelling systems'};24501.0
41962;{'name': 'Smith-Michael', 'catchPhrase': 'Compatible value-added adapter', 'bs': 'repurpose user-centric e-commerce'};12953.0
41965;{'name': 'Mckinney-Howard', 'catchPhrase': 'Versatile eco-centric paradigm', 'bs': 'drive B2C synergies'};23382.0
41966;{'name': 'Lopez-Long', 'catchPhrase': 'Multi-lateral coherent projection', 'bs': 'strategize clicks-and-mortar paradigms'};18455.0
41968;{'name': 'Farmer, Phillips and Smith', 'catchPhrase': 'Balanced attitude-oriented task-force', 'bs': 'redefine viral markets'};10043.0
41969;{'name': 'Cherry-Williams', 'catchPhrase': 'Reactive local toolset', 'bs': 'engineer 24/7 systems'};4863.0
41971;{'name': 'Parks, Thompson and Kennedy', 'catchPhrase': 'Vision-oriented intermediate encoding', 'bs': 'mesh holistic architectures'};7260.0
41973;{'name': 'Williams, Chan and Ritter', 'catchPhrase': 'Up-sized encompassing knowledge user', 'bs': 'implement B2C technologies'};9186.0
41974;{'name': 'Hopkins, Contreras and Randall', 'catchPhrase': 'Programmable asynchronous capability', 'bs': 'empower bricks-and-clicks applications'};15810.0
41976;{'name': 'Carter Group', 'catchPhrase': 'Horizontal regional hierarchy', 'bs': 'scale virtual models'};20979.0
41977;{'name': 'Jackson, Hall and Molina', 'catchPhrase': 'Innovative logistical initiative', 'bs': 'benchmark open-source users'};11088.0
41978;{'name': 'Frazier, Stewart and Rhodes', 'catchPhrase': 'Distributed bifurcated workforce', 'bs': 'syndicate B2C action-items'};12420.0
41979;{'name': 'Patterson, Reilly and Gross', 'catchPhrase': 'Sharable zero-defect policy', 'bs': 'evolve holistic markets'};10985.0
41980;{'name': 'Morgan-Murphy', 'catchPhrase': 'Face-to-face real-time model', 'bs': 'evolve user-centric solutions'};8443.0
41981;{'name': 'Adkins Group', 'catchPhrase': 'Integrated intermediate hierarchy', 'bs': 'strategize viral convergence'};20847.0
41982;{'name': 'Hernandez-Watts', 'catchPhrase': 'Persistent 24hour structure', 'bs': 'e-enable dynamic e-tailers'};24564.0
41983;{'name': 'Roberts Ltd', 'catchPhrase': 'Reverse-engineered stable solution', 'bs': 'drive magnetic ROI'};12610.0
41987;{'name': 'Lynch-Hill', 'catchPhrase': 'Re-engineered grid-enabled moratorium', 'bs': 'leverage cross-platform action-items'};18957.0
41988;{'name': 'Phillips-Stevens', 'catchPhrase': 'Face-to-face object-oriented superstructure', 'bs': 'iterate sticky e-services'};9532.0
41990;{'name': 'Turner Ltd', 'catchPhrase': 'Compatible directional toolset', 'bs': 'harness enterprise relationships'};17724.0
41992;{'name': 'Alexander-Edwards', 'catchPhrase': 'Cross-platform 24hour leverage', 'bs': 'incentivize cross-platform action-items'};21523.0
41993;{'name': 'Smith-Smith', 'catchPhrase': 'Adaptive stable monitoring', 'bs': 'strategize intuitive models'};10894.0
41994;{'name': 'Murray PLC', 'catchPhrase': 'Reverse-engineered bandwidth-monitored interface', 'bs': 'matrix robust experiences'};14979.0
41996;{'name': 'Ramirez Inc', 'catchPhrase': 'Phased asynchronous hierarchy', 'bs': 'facilitate bricks-and-clicks markets'};11022.0
41998;{'name': 'Porter, Jones and Moran', 'catchPhrase': 'Extended real-time challenge', 'bs': 'transition intuitive solutions'};9207.0
42001;{'name': 'Daniels and Sons', 'catchPhrase': 'Vision-oriented actuating info-mediaries', 'bs': 'target real-time web-readiness'};15768.0
42002;{'name': 'Duran, Farmer and Valdez', 'catchPhrase': 'Focused empowering portal', 'bs': 're-contextualize wireless mindshare'};6150.0
42003;{'name': 'Gates, Rogers and Gilbert', 'catchPhrase': 'Organic dynamic moderator', 'bs': 'utilize distributed applications'};16320.0
42005;{'name': 'Brown, Herrera and Warren', 'catchPhrase': 'Down-sized zero administration service-desk', 'bs': 'extend wireless paradigms'};15365.0
42006;{'name': 'Guzman-Morris', 'catchPhrase': 'Inverse well-modulated benchmark', 'bs': 'maximize back-end schemas'};18092.0
42007;{'name': 'Lopez Group', 'catchPhrase': 'Universal 5thgeneration website', 'bs': 'maximize open-source niches'};25988.0
42010;{'name': 'Bishop, Brown and Snyder', 'catchPhrase': 'Balanced incremental website', 'bs': 'productize innovative deliverables'};8694.0
42013;{'name': 'Davies PLC', 'catchPhrase': 'Synergistic systematic core', 'bs': 'enhance killer e-commerce'};5881.0
42015;{'name': 'Lam-Chambers', 'catchPhrase': 'Centralized national Internet solution', 'bs': 'incentivize user-centric e-commerce'};13349.0
42016;{'name': 'Baker Group', 'catchPhrase': 'Realigned content-based parallelism', 'bs': 'morph ubiquitous web services'};20660.0
42017;{'name': 'Terry PLC', 'catchPhrase': 'Virtual well-modulated throughput', 'bs': 'facilitate innovative info-mediaries'};11605.0
42018;{'name': 'Miller LLC', 'catchPhrase': 'Intuitive 4thgeneration implementation', 'bs': 'expedite holistic ROI'};25677.0
42019;{'name': 'Cox, Alexander and Allen', 'catchPhrase': 'Monitored bifurcated attitude', 'bs': 'evolve integrated channels'};12447.0
42022;{'name': 'Bowers-Hill', 'catchPhrase': 'Quality-focused eco-centric Internet solution', 'bs': 'architect next-generation action-items'};9968.0
42023;{'name': 'Jones-Mcclure', 'catchPhrase': 'Horizontal motivating standardization', 'bs': 'visualize customized applications'};19955.0
42024;{'name': 'Rodriguez PLC', 'catchPhrase': 'Expanded next generation model', 'bs': 'revolutionize dynamic vortals'};682.0
42025;{'name': 'Lucero Ltd', 'catchPhrase': 'Total explicit installation', 'bs': 'monetize B2B portals'};23390.0
42026;{'name': 'Wiley, Mendez and Flores', 'catchPhrase': 'Persevering zero-defect capability', 'bs': 'strategize visionary action-items'};636.0
42027;{'name': 'Gomez Group', 'catchPhrase': 'Proactive static projection', 'bs': 'orchestrate value-added info-mediaries'};10230.0
42029;{'name': 'Mcbride, Coleman and Crawford', 'catchPhrase': 'Function-based fault-tolerant contingency', 'bs': 'reinvent cross-media networks'};13849.0
42032;{'name': 'Wilson Inc', 'catchPhrase': 'Persistent homogeneous website', 'bs': 'productize sticky architectures'};1216.0
42033;{'name': 'Hensley-Underwood', 'catchPhrase': 'Customizable client-server intranet', 'bs': 'unleash next-generation e-markets'};10383.0
42034;{'name': 'Rogers PLC', 'catchPhrase': 'Switchable directional monitoring', 'bs': 'envisioneer sticky communities'};17219.0
42035;{'name': 'Hahn-Greer', 'catchPhrase': 'Monitored background moratorium', 'bs': 'engage ubiquitous web-readiness'};16084.0
42036;{'name': 'Watkins-Diaz', 'catchPhrase': 'User-centric mobile groupware', 'bs': 'strategize best-of-breed deliverables'};15967.0
42038;{'name': 'Alexander Group', 'catchPhrase': 'Enhanced contextually-based website', 'bs': 'enhance turn-key web services'};18516.0
42039;{'name': 'Barr, Nelson and Browning', 'catchPhrase': 'Down-sized next generation capacity', 'bs': 'innovate virtual web services'};3247.0
42040;{'name': 'Jimenez-Aguirre', 'catchPhrase': 'Team-oriented even-keeled alliance', 'bs': 'engineer B2B e-markets'};2564.0
42041;{'name': 'Harris Ltd', 'catchPhrase': 'Integrated radical flexibility', 'bs': 'incubate leading-edge systems'};12906.0
42042;{'name': 'Smith Ltd', 'catchPhrase': 'Synchronized intermediate budgetary management', 'bs': 'unleash viral ROI'};8726.0
42043;{'name': 'Ramirez, Jenkins and Villegas', 'catchPhrase': 'Face-to-face bandwidth-monitored attitude', 'bs': 'reinvent best-of-breed metrics'};2776.0
42045;{'name': 'Norris Inc', 'catchPhrase': 'Extended solution-oriented middleware', 'bs': 'aggregate dynamic metrics'};23980.0
42046;{'name': 'Hatfield-Jackson', 'catchPhrase': 'Face-to-face client-server throughput', 'bs': 'exploit 24/7 portals'};14606.0
42048;{'name': 'Sanford Inc', 'catchPhrase': 'Seamless human-resource migration', 'bs': 'aggregate turn-key content'};12897.0
42049;{'name': 'Dixon-Clark', 'catchPhrase': 'Streamlined regional process improvement', 'bs': 'engage visionary metrics'};23620.0
42050;{'name': 'Sloan-Hodges', 'catchPhrase': 'Implemented encompassing secured line', 'bs': 'maximize compelling e-services'};3663.0
42053;{'name': 'Castillo, Hamilton and Hawkins', 'catchPhrase': 'User-friendly disintermediate definition', 'bs': 'mesh web-enabled functionalities'};4548.0
42054;{'name': 'Wilson, Leonard and Graham', 'catchPhrase': 'Multi-lateral empowering help-desk', 'bs': 'generate frictionless initiatives'};5977.0
42058;{'name': 'Smith PLC', 'catchPhrase': 'Managed 5thgeneration implementation', 'bs': 'redefine granular systems'};14565.0
42059;{'name': 'Randall-Kennedy', 'catchPhrase': 'Up-sized multi-state toolset', 'bs': 'enable front-end web-readiness'};7973.0
42060;{'name': 'Jones PLC', 'catchPhrase': 'Self-enabling zero tolerance flexibility', 'bs': 'incentivize scalable networks'};17405.0
42062;{'name': 'Myers and Sons', 'catchPhrase': 'Face-to-face solution-oriented budgetary management', 'bs': 'incentivize leading-edge solutions'};18336.0
42063;{'name': 'Sparks-Jackson', 'catchPhrase': 'Virtual clear-thinking conglomeration', 'bs': 'expedite plug-and-play models'};20117.0
42065;{'name': 'Lin Ltd', 'catchPhrase': 'Compatible object-oriented strategy', 'bs': 'mesh clicks-and-mortar bandwidth'};23641.0
42069;{'name': 'Hart PLC', 'catchPhrase': 'Versatile upward-trending capability', 'bs': 'incentivize strategic info-mediaries'};25989.0
42070;{'name': 'Sullivan, Smith and Kelly', 'catchPhrase': 'Public-key optimal forecast', 'bs': 'streamline viral platforms'};11941.0
42071;{'name': 'Nielsen LLC', 'catchPhrase': 'Re-engineered motivating Local Area Network', 'bs': 'aggregate seamless web services'};4482.0
42072;{'name': 'Sims-Evans', 'catchPhrase': 'Assimilated global challenge', 'bs': 'facilitate customized systems'};16591.0
42074;{'name': 'Lee-Smith', 'catchPhrase': 'Intuitive contextually-based installation', 'bs': 'cultivate one-to-one markets'};1920.0
42075;{'name': 'Velez Group', 'catchPhrase': 'Focused 5thgeneration initiative', 'bs': 'facilitate mission-critical vortals'};3156.0
42076;{'name': 'Fisher-Chen', 'catchPhrase': 'Implemented multi-tasking budgetary management', 'bs': 'whiteboard strategic infrastructures'};4956.0
42077;{'name': 'Shaw-Padilla', 'catchPhrase': 'Expanded high-level Internet solution', 'bs': 'utilize rich interfaces'};7067.0
42079;{'name': 'Gordon-Carlson', 'catchPhrase': 'Focused heuristic matrices', 'bs': 'brand best-of-breed technologies'};5290.0
42080;{'name': 'Larsen, Torres and Barrera', 'catchPhrase': 'Persevering 3rdgeneration conglomeration', 'bs': 'enable bleeding-edge partnerships'};2831.0
42082;{'name': 'Osborn and Sons', 'catchPhrase': 'Object-based intangible alliance', 'bs': 'iterate synergistic convergence'};17427.0
42084;{'name': 'Thomas PLC', 'catchPhrase': 'Secured upward-trending structure', 'bs': 'disintermediate web-enabled content'};12691.0
42085;{'name': 'Calhoun-Cooper', 'catchPhrase': 'Progressive tangible interface', 'bs': 'scale mission-critical e-services'};10637.0
42086;{'name': 'Hardy-Holden', 'catchPhrase': 'Business-focused object-oriented Internet solution', 'bs': 'synthesize e-business platforms'};10852.0
42089;{'name': 'Reese, Holland and Martin', 'catchPhrase': 'Networked global Graphic Interface', 'bs': 'monetize plug-and-play paradigms'};17647.0
42090;{'name': 'Thompson-Hernandez', 'catchPhrase': 'Organic full-range encryption', 'bs': 'morph viral platforms'};19790.0
42091;{'name': 'Morris Group', 'catchPhrase': 'Re-contextualized mission-critical approach', 'bs': 'integrate magnetic architectures'};14302.0
42092;{'name': 'Stevenson LLC', 'catchPhrase': 'Innovative transitional intranet', 'bs': 'synthesize e-business infrastructures'};11767.0
42095;{'name': 'Fox-Pratt', 'catchPhrase': 'Optional neutral portal', 'bs': 'enable turn-key partnerships'};18529.0
42096;{'name': 'Thomas Inc', 'catchPhrase': 'Focused disintermediate productivity', 'bs': 'transition compelling eyeballs'};17224.0
42097;{'name': 'Weaver PLC', 'catchPhrase': 'Multi-lateral maximized application', 'bs': 'incentivize back-end schemas'};18167.0
42098;{'name': 'Anderson-Johnson', 'catchPhrase': 'Profit-focused intangible methodology', 'bs': 'implement real-time e-tailers'};6160.0
42100;{'name': 'Shannon-Elliott', 'catchPhrase': 'Exclusive full-range adapter', 'bs': 'disintermediate proactive supply-chains'};8657.0
42102;{'name': 'Hicks, Brown and Ruiz', 'catchPhrase': 'Profit-focused 24/7 focus group', 'bs': 'scale dot-com systems'};18411.0
42105;{'name': 'Johnson and Sons', 'catchPhrase': 'Digitized exuding infrastructure', 'bs': 'grow innovative networks'};6865.0
42106;{'name': 'Williams, Jones and Norris', 'catchPhrase': 'Intuitive 6thgeneration array', 'bs': 'whiteboard 24/7 solutions'};18887.0
42107;{'name': 'Montgomery-Bailey', 'catchPhrase': 'Face-to-face analyzing core', 'bs': 'streamline transparent experiences'};20499.0
42110;{'name': 'Rodriguez, Livingston and Smith', 'catchPhrase': 'Intuitive regional intranet', 'bs': 'synergize viral schemas'};9061.0
42113;{'name': 'Henry, Ray and Cordova', 'catchPhrase': 'Operative system-worthy capability', 'bs': 'harness vertical applications'};21630.0
42117;{'name': 'Merritt-Stokes', 'catchPhrase': 'Intuitive stable contingency', 'bs': 'utilize viral schemas'};4292.0
42118;{'name': 'Horton Group', 'catchPhrase': 'Robust needs-based installation', 'bs': 'redefine web-enabled functionalities'};23430.0
42123;{'name': 'Carter PLC', 'catchPhrase': 'Customer-focused optimizing database', 'bs': 'transform integrated users'};12769.0
42124;{'name': 'Bell Ltd', 'catchPhrase': 'Re-engineered fault-tolerant throughput', 'bs': 'architect front-end methodologies'};11875.0
42125;{'name': 'Tucker PLC', 'catchPhrase': 'User-centric non-volatile time-frame', 'bs': 'enhance synergistic info-mediaries'};22230.0
42126;{'name': 'Patterson Ltd', 'catchPhrase': 'Team-oriented disintermediate task-force', 'bs': 'empower leading-edge markets'};11897.0
42128;{'name': 'Rodriguez, Koch and Mitchell', 'catchPhrase': 'Virtual upward-trending hub', 'bs': 'maximize e-business eyeballs'};8967.0
42131;{'name': 'Hicks-Anderson', 'catchPhrase': 'Team-oriented foreground array', 'bs': 'incubate dot-com eyeballs'};23827.0
42132;{'name': 'Turner PLC', 'catchPhrase': 'Grass-roots dedicated strategy', 'bs': 'benchmark next-generation technologies'};4425.0
42135;{'name': 'Russell Group', 'catchPhrase': 'Seamless context-sensitive solution', 'bs': 'target mission-critical architectures'};18027.0
42137;{'name': 'Compton Group', 'catchPhrase': 'Fundamental high-level neural-net', 'bs': 'innovate global synergies'};6060.0
42138;{'name': 'Hall-Velasquez', 'catchPhrase': 'Mandatory fresh-thinking project', 'bs': 'strategize B2C models'};14658.0
42141;{'name': 'Atkinson-Gray', 'catchPhrase': 'Re-engineered holistic parallelism', 'bs': 'maximize dynamic networks'};4424.0
42143;{'name': 'Reid, Hall and Sanchez', 'catchPhrase': 'Organized reciprocal monitoring', 'bs': 'architect strategic info-mediaries'};14960.0
42146;{'name': 'Walters-Garcia', 'catchPhrase': 'Inverse human-resource moderator', 'bs': 'generate out-of-the-box users'};25934.0
42147;{'name': 'Wells-Galvan', 'catchPhrase': 'Operative regional capability', 'bs': 'embrace B2B niches'};550.0
42149;{'name': 'Herman, Hobbs and Wong', 'catchPhrase': 'Assimilated high-level archive', 'bs': 'embrace real-time ROI'};16844.0
42150;{'name': 'Martinez and Sons', 'catchPhrase': 'Centralized multi-tasking forecast', 'bs': 'matrix web-enabled solutions'};21916.0
42154;{'name': 'Riley and Sons', 'catchPhrase': 'Seamless stable structure', 'bs': 'aggregate dot-com metrics'};6963.0
42155;{'name': 'Jones, Knox and Murphy', 'catchPhrase': 'Innovative non-volatile array', 'bs': 'streamline value-added convergence'};12278.0
42160;{'name': 'Harris PLC', 'catchPhrase': 'Team-oriented maximized interface', 'bs': 'seize intuitive communities'};4821.0
42161;{'name': 'Parker-Lam', 'catchPhrase': 'Function-based stable circuit', 'bs': 'drive turn-key vortals'};24847.0
42163;{'name': 'Rodriguez Ltd', 'catchPhrase': 'Implemented heuristic secured line', 'bs': 'embrace one-to-one e-services'};7574.0
42165;{'name': 'Bright and Sons', 'catchPhrase': 'Networked attitude-oriented policy', 'bs': 'utilize mission-critical metrics'};18282.0
42166;{'name': 'Poole-Pena', 'catchPhrase': 'Cross-group encompassing frame', 'bs': 'integrate 24/7 markets'};22261.0
42168;{'name': 'Garcia, Garcia and Simpson', 'catchPhrase': 'Organized scalable definition', 'bs': 'engineer rich relationships'};296.0
42171;{'name': 'Martin-Ramirez', 'catchPhrase': 'Multi-layered 6thgeneration Internet solution', 'bs': 'orchestrate web-enabled portals'};22587.0
42174;{'name': 'Welch-Hubbard', 'catchPhrase': 'Organized global customer loyalty', 'bs': 'utilize viral relationships'};11647.0
42175;{'name': 'Lindsey LLC', 'catchPhrase': 'Decentralized stable orchestration', 'bs': 'deploy scalable channels'};9688.0
42176;{'name': 'Young-Ford', 'catchPhrase': 'Multi-channeled value-added matrix', 'bs': 'extend clicks-and-mortar solutions'};14125.0
42177;{'name': 'Jensen-Compton', 'catchPhrase': 'Ameliorated empowering knowledge user', 'bs': 're-contextualize bleeding-edge paradigms'};867.0
42178;{'name': 'Murphy-Davenport', 'catchPhrase': 'Realigned motivating array', 'bs': 'enhance wireless markets'};17558.0
